pub_date,title,authors,doi,ark,journal,collaboration,num_yellowstone_authors,yellowstone_authors,sum_author_charges,other_ncar_authors
2012-06-30,Atmospheric semidiurnal lunar tide climatology simulated by the Whole Atmosphere Community Climate Model,"Pedatella, N.; Liu, H.; Richmond, A.",10.1029/2012JA017792,http://n2t.net/ark:/85065/d70c4wf1,Journal of Geophysical Research-Space Physics,UCAR only,3,"Pedatella, N.; Liu, H.; Richmond, A.",9468062.2,
2012-01-06,Simulations of the equatorial thermosphere anomaly: Field-aligned ion drag effect,"Lei, J.; Thayer, J.; Wang, W.; et al",10.1029/2011JA017114,http://n2t.net/ark:/85065/d7qv3n5h,Journal of Geophysical Research-Space Physics,"UCAR, University and Other",2,"Richmond, A.; Roble, R.",2122.0,"Wang, W."
2012-03-27,Coupling of the finite volume element method and the boundary element method: An a priori convergence result,"Erath, C.",10.1137/110833944,http://n2t.net/ark:/85065/d7gb24p9,Siam Journal on Numerical Analysis,UCAR only,1,"Erath, C.",199146.8,
2012-05-31,Microphysical simulations of sulfur burdens from stratospheric sulfur geoengineering,"English, J.; Toon, O.; Mills, M.",10.5194/acp-12-4775-2012,http://n2t.net/ark:/85065/d76w9bqx,Atmospheric Chemistry and Physics,UCAR and University,1,"Mills, M.",11764297.6,
2012-03-27,Analysis of inconsistencies in multi-year gridded quantitative precipitation estimate over complex terrain and its impact on hydrologic modeling,"Mizukami, N.; Smith, M.",10.1016/j.jhydrol.2012.01.030,http://n2t.net/ark:/85065/d7zc83hm,Journal of Hydrology,UCAR and Other,1,"Mizukami, N.",1136687.8,
2012-08-01,Impact of sampling frequency in the analysis of tropospheric ozone observations,"Saunois, M.; Emmons, L.; Lamarque, J.; et al",10.5194/acp-12-6757-2012,http://n2t.net/ark:/85065/d7xd129w,Atmospheric Chemistry and Physics,UCAR and Other,4,"Emmons, L.; Lamarque, J.; Tilmes, S.; Wespes, C.",22549408.2,"Saunois, M."
2012-03-29,The 11 year solar cycle signal in transient simulations from the whole atmosphere community climate model,"Chiodo, G.; Calvo Fernandez, N.; Garcia-Herrera, R.",10.1029/2011JD016393,http://n2t.net/ark:/85065/d7nv9jvw,Journal of Geophysical Research-Atmospheres,"UCAR, University and Other",1,"Calvo Fernandez, N.",525364.0,
2012-03-23,Is a bipolar seesaw consistent with observed Antarctic climate variability and trends?,"Schneider, D.; Noone, D.",10.1029/2011GL050826,http://n2t.net/ark:/85065/d7cf9qr0,Geophysical Research Letters,UCAR and University,1,"Schneider, D.",2302746.4,
2012-06-06,Forcing the TIEGCM model with Birkeland currents from the active magnetosphere and planetary electrodynamics response experiment,"Marsal, S.; Richmond, A.; Maute, A.; et al",10.1029/2011JA017416,http://n2t.net/ark:/85065/d7m0462m,Journal of Geophysical Research-Space Physics,"UCAR, University and Other",2,"Richmond, A.; Maute, A.",212000.1,
2012-05-22,Influence of fair-weather cumulus clouds on isoprene chemistry,"Kim, S.; Brock, M.; Trainer, M.",10.1029/2011JD017099,http://n2t.net/ark:/85065/d7bg2pnm,Journal of Geophysical Research-Atmospheres,"UCAR, University and Other",1,"Brock, M.",401573.2,
2012-06-26,Wave activity in the tropical tropopause layer in seven reanalysis and four chemistry climate model data sets,"Fujiwara, M.; Suzuki, J.; Gettelman, A.; et al",10.1029/2011JD016808,http://n2t.net/ark:/85065/d72z165h,Journal of Geophysical Research-Atmospheres,"UCAR, University and Other",1,"Gettelman, A.",869595.4,
2012-06-27,Simulations of the equatorial thermosphere anomaly: Physical mechanisms for crest formation,"Lei, J.; Thayer, J.; Wang, W.; et al",10.1029/2012JA017613,http://n2t.net/ark:/85065/d79g5ngs,Journal of Geophysical Research-Space Physics,UCAR and University,1,"Roble, R.",2122.0,"Wang, W."
2012-03-22,Parameterization of the inertial gravity waves and generation of the quasi-biennial oscillation,"Xue, X.; Liu, H.",10.1029/2011JD016778,http://n2t.net/ark:/85065/d71z4531,Journal of Geophysical Research-Atmospheres,UCAR and University,1,"Liu, H.",7790461.2,
2011-10-01,Use of daily precipitation uncertainties in streamflow simulation and forecast,"Hwang, Y.; Clark, M.; Rajagopalan, B.",10.1007/s00477-011-0460-1,http://n2t.net/ark:/85065/d7sj1m86,Stochastic Environmental Research and Risk Assessment,UCAR and Other,1,"Clark, M.",5637.6,
2012-06-01,"Interaction between the lower, middle and upper atmosphere","Smith, A.",10.1007/s11214-011-9791-y,http://n2t.net/ark:/85065/d78g8mbd,Space Science Reviews,UCAR only,1,"Smith, A.",1580391.2,
2012-03-20,Solar flare impacts on ionospheric electrodyamics,"Qian, L.; Burns, A.; Solomon, S.; et al",10.1029/2012GL051102,http://n2t.net/ark:/85065/d7h132nm,Geophysical Research Letters,UCAR and Other,1,"Qian, L.",51282.1,"Burns, A.; Solomon, S."
2012-06-01,Thermospheric density: An overview of temporal and spatial variations,"Qian, L.; Solomon, S.",10.1007/s11214-011-9810-z,http://n2t.net/ark:/85065/d7028s7h,Space Science Reviews,UCAR only,1,"Qian, L.",51282.1,"Solomon, S."
2012-06-01,Equatorial and low latitude ionospheric effects during sudden stratospheric warming events: Ionospheric effects during SSW events,"Chau, J.; Goncharenko, L.; Fejer, B.; et al",10.1007/s11214-011-9797-5,http://n2t.net/ark:/85065/d7qj7hzk,Space Science Reviews,"UCAR, University and Other",1,"Liu, H.",7790461.2,
2012-06-01,Assessing and understanding the impact of stratospheric dynamics and variability on the earth system,"Gerber, E.; Butler, A.; Calvo Fernandez, N.; et al",10.1175/BAMS-D-11-00145.1,http://n2t.net/ark:/85065/d7g161gs,Bulletin of the American Meteorological Society,"UCAR, University and Other",1,"Calvo Fernandez, N.",525364.0,
2011-10-01,Impact of horizontal resolution on simulation of precipitation extremes in an aqua-planet version of Community Atmospheric Model (CAM3),"Li, F.; Collins, W.; Wehner, M.; et al",10.1111/j.1600-0870.2011.00544.x,http://n2t.net/ark:/85065/d7z3209n,Tellus Series A: Dynamic Meteorology and Oceanography,"UCAR, University and Other",1,"Olson, J.",987135.9,"Collins, W.; Williamson, D."
2011-10-01,Response of precipitation extremes to idealized global warming in an aqua-planet climate model: Towards a robust projection across different horizontal resolutions,"Li, F.; Collins, W.; Wehner, M.; et al",10.1111/j.1600-0870.2011.00543.x,http://n2t.net/ark:/85065/d7pk0gs9,Tellus Series A: Dynamic Meteorology and Oceanography,"UCAR, University and Other",1,"Olson, J.",987135.9,"Collins, W.; Williamson, D."
2012-11-01,Contribution of leaf and needle litter to whole ecosystem BVOC fluxes,"Greenberg, J.; Asensio, D.; Turnipseed, A.; et al",10.1016/j.atmosenv.2012.04.038,http://n2t.net/ark:/85065/d75m66ck,Atmospheric Environment,"UCAR, University and Other",1,"Gochis, D.",2588623.8,"Greenberg, J.; Turnipseed, A.; Guenther, A.; Karl, T."
2011-10-01,"Water-soluble ions in atmospheric aerosols measured in Xi'an, China: Seasonal variations and sources","Zhang, T.; Cao, J.; Tie, X.; et al",10.1016/j.atmosres.2011.06.014,http://n2t.net/ark:/85065/d7x34z30,Atmospheric Research,"UCAR, University and Other",1,"Tie, X.",33048.0,
2011-10-01,The interdependence of mechanisms underlying climate-driven vegetation mortality,"McDowell, N.; Beerling, D.; Breshears, D.; et al",10.1016/j.tree.2011.06.003,http://n2t.net/ark:/85065/d7d50nmh,Trends in Ecology & Evolution,"UCAR, University and Other",1,"Fisher, R.",1434743.4,
2012-05-01,Isotropization at small scales of rotating helically driven turbulence,"Mininni, P.; Rosenberg, D.; Pouquet, A.",10.1017/jfm.2012.99,http://n2t.net/ark:/85065/d7c53mhk,Journal of Fluid Mechanics,UCAR only,1,"Rosenberg, D.",9590.7,"Mininni, P.; Pouquet, A."
2012-05-24,Scale interactions near the foothills of Himalayas during CAIPEEX,"Prabha, T.; Karipot, A.; Axisa, D.; et al",10.1029/2011JD016754,http://n2t.net/ark:/85065/d73n241g,Journal of Geophysical Research-Atmospheres,"UCAR, University and Other",1,"Axisa, D.",,
2012-05-23,Toward a mechanistic modeling of nitrogen limitation on vegetation dynamics,"Xu, C.; Fisher, R.; Wullschleger, S.; et al",10.1371/journal.pone.0037914,http://n2t.net/ark:/85065/d7v40vvt,PLoS One,UCAR and Other,1,"Fisher, R.",1434743.4,
2012-06-01,Effects of aerosol solubility and regeneration on mixed-phase orographic clouds and precipitation,"Xue, L.; Teller, A.; Rasmussen, R.; et al",10.1175/JAS-D-11-098.1,http://n2t.net/ark:/85065/d7kp82sg,Journal of the Atmospheric Sciences,"UCAR, University and Other",1,"Xue, L.",2942463.2,"Rasmussen, R."
2012-06-01,Sensitivity of idealized squall-line simulations to the level of complexity used in two-moment bulk microphysics schemes,"Van Weverberg, K.; Vogelmann, A.; Morrison, H.; et al",10.1175/MWR-D-11-00120.1,http://n2t.net/ark:/85065/d7b56kc6,Monthly Weather Review,UCAR and Other,1,"Morrison, H.",130225.2,
